incident_url,paragraph_num,description
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1-3/,2,"The second individual was described as being male with a light complexion, approximately 20 to 25 years old and approximately 180 cm (5’11”). They were wearing a red jacket, grey hoodie, black cargo pants and red sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1-3/,3,"The third individual was described as being male with a dark complexion, approximately 20 to 25 years old and approximately 178 cm (5’10”). They had black medium-length hair. They were wearing a black jacket, black hoodie, blue jeans, white sneakers and carrying a black shoulder bag."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1-3/,4,"The fourth individual was described as being male with a dark complexion, approximately 20 to 25 years old and approximately 183 cm (6’). They had black short hair. They were wearing a black jacket, red Raptors t-shirt, black sweatpants and white running shoes."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1-2/,1,"The first individual was described as being male with a light complexion, approximately 17 to 22 years old and approximately 173 cm (5’8”). They were wearing a blue jacket, light green hoodie, blue jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1-2/,2,"The second individual was described as being male with a medium complexion, approximately 17 to 22 years old and approximately 183 cm (6’). They had long black hair. They were wearing a black vest, black jeans and black sneakers."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/04/security-incident-april-1/,1,"The individual was described as being male with a dark complexion, approximately 20 to 35 years old and approximately 183 cm (6’). They were wearing a black hoodie, black jeans, black sneakers and carrying a black backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-29-2/,1,The individual was described as being male with a light complexion and approximately 40 to 50 years old. They had blonde hair. They were wearing a jacket.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-29/,1,"The individual was described as being male with a dark complexion and approximately 20 to 25 years old. They had medium-length black hair. They were wearing a beige sweater, black hoodie, black sweatpants and carrying a black backpack."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-10/,1,The individual was described as being female with a light complexion and approximately 170 cm (5’7”). They had medium-length dark brown hair. They were wearing a white sleeved t-shirt and blue jeans.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-9-3/,1,"The individual was described as being male with a light complexion, approximately 30 to 40 years old and approximately 178 cm (5’10”). They had long curly hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-9-2/,1,"The individual was described as being male with a medium complexion and approximately 165 cm (5’5”). They were wearing a baseball hat, dark blue jacket and dark blue pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-9/,1,"The individual was described as being male with a light complexion, approximately 19 to 25 years old and approximately 180 cm (5’11”). They had short straight black hair."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-1-3/,1,
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-1-2/,1,"The individual was described as being male with a light complexion, approximately 20 to 25 years old and approximately 170 cm (5’7”). They had medium-length blonde hair. They were wearing a dark blue jacket and yellow cargo pants."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/03/security-incident-march-1/,1,The individual was described as being male with a dark complexion. They were wearing a white t-shirt and grey sweatpants.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-27/,1,"The individual was described as being male with a light complexion, approximately 20 to 25 years old and approximately 170 cm (5’7”). They had medium-length curly black hair. They were wearing a red hoodie and blue jeans."
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-18-3/,1,The first individual was described as being male with a medium complexion and approximately 20 to 30 years old. They had short dark brown hair. They were wearing a dark green jacket and black jeans.
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-18-3/,2,"The second individual was described as being male with a medium complexion and approximately 25 to 30 years old. They had short black hair and a black beard. They were wearing a black baseball hat, glasses, black jacket, black sweatpants and black sneakers."
